
"Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"22.585347826087","24.734956521739","26.990391304348","28.230652173913","27.411173913043","24.936347826087","24.16452173913","24.088260869565","24.751913043478","24.483391304348","23.393260869565","22.111304347826"
