
"Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"23.449869565217","24.702434782609","27.194391304348","28.768695652174","28.884652173913","26.265913043478","24.711608695652","24.594434782609","25.212782608696","25.893695652174","25.154782608696","23.802304347826"
