
"Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec"
"23.684173913043","24.832086956522","27.039739130435","28.374695652174","28.54","26.157782608696","24.91552173913","24.777739130435","25.201130434783","25.721956521739","25.285043478261","24.175782608696"
